run_name,seed,model_name,epochs,batch_size,lr,img_size,train_fraction,color_jitter,use_affine,use_erasing,weighted_sampling,best_val_acc,test_acc,time_min,checkpoint,history_csv
affine,42,resnet50,2,2,0.0003,160,0.2,0.1,True,False,False,0.007366482504604052,0.005845044148737719,1.5821844776471456,/content/drive/MyDrive/stanford_cars_project/models/best_affine_resnet50.pt,/content/drive/MyDrive/stanford_cars_project/data/history_affine_resnet50.csv
erasing,42,resnet50,2,2,0.0003,160,0.2,0.1,False,True,False,0.011049723756906077,0.012436264146250466,1.58572811683019,/content/drive/MyDrive/stanford_cars_project/models/best_erasing_resnet50.pt,/content/drive/MyDrive/stanford_cars_project/data/history_erasing_resnet50.csv
weighted,42,resnet50,2,2,0.0003,160,0.2,0.1,False,False,True,0.014119091467157766,0.01144136301455043,1.554917315642039,/content/drive/MyDrive/stanford_cars_project/models/best_weighted_resnet50.pt,/content/drive/MyDrive/stanford_cars_project/data/history_weighted_resnet50.csv
full_aug,42,resnet50,2,2,0.0003,160,0.2,0.2,True,True,False,0.012277470841006752,0.00932719810968785,1.5884886622428893,/content/drive/MyDrive/stanford_cars_project/models/best_full_aug_resnet50.pt,/content/drive/MyDrive/stanford_cars_project/data/history_full_aug_resnet50.csv
